     1.00000000000000e+00+0.00000000000000e+00j     0.00000000000000e+00+0.00000000000000e+00j     0.00000000000000e+00+0.00000000000000e+00j     0.00000000000000e+00+0.00000000000000e+00j     0.00000000000000e+00+0.00000000000000e+00j     0.00000000000000e+00+0.00000000000000e+00j
     0.00000000000000e+00+0.00000000000000e+00j     1.00000000000000e+00+0.00000000000000e+00j     0.00000000000000e+00+0.00000000000000e+00j     0.00000000000000e+00+0.00000000000000e+00j     0.00000000000000e+00+0.00000000000000e+00j     0.00000000000000e+00+0.00000000000000e+00j
     0.00000000000000e+00+0.00000000000000e+00j     0.00000000000000e+00+0.00000000000000e+00j    -6.25059944139639e-01-5.36964169499545e-08j    -3.30605605264265e-01-1.29167588081846e-07j     3.30605605264269e-01+1.29167588077602e-07j    -6.25059944139638e-01-5.36964169476601e-08j
     0.00000000000000e+00+0.00000000000000e+00j     0.00000000000000e+00+0.00000000000000e+00j     2.50023977655855e-01-1.03533422050394e-07j    -6.61428764567390e-01+4.13472279221454e-08j    -6.61428764567390e-01+4.13472279204106e-08j    -2.50023977655859e-01+1.03533422045904e-07j
     0.00000000000000e+00+0.00000000000000e+00j     0.00000000000000e+00+0.00000000000000e+00j     6.61428764567391e-01+5.68207178488627e-08j     2.50023977655856e-01+1.09382492588269e-07j     2.50023977655858e-01+1.09382492583677e-07j    -6.61428764567389e-01-5.68207178471655e-08j
     0.00000000000000e+00+0.00000000000000e+00j     0.00000000000000e+00+0.00000000000000e+00j    -3.30605605264266e-01+1.36901788311491e-07j     6.25059944139639e-01-6.83190932944891e-08j    -6.25059944139638e-01+6.83190932922448e-08j    -3.30605605264268e-01+1.36901788307152e-07j
