     1.00000000000000e+00+0.00000000000000e+00j     0.00000000000000e+00+0.00000000000000e+00j     0.00000000000000e+00+0.00000000000000e+00j     0.00000000000000e+00+0.00000000000000e+00j     0.00000000000000e+00+0.00000000000000e+00j     0.00000000000000e+00+0.00000000000000e+00j
     0.00000000000000e+00+0.00000000000000e+00j     1.00000000000000e+00+0.00000000000000e+00j     0.00000000000000e+00+0.00000000000000e+00j     0.00000000000000e+00+0.00000000000000e+00j     0.00000000000000e+00+0.00000000000000e+00j     0.00000000000000e+00+0.00000000000000e+00j
     0.00000000000000e+00+0.00000000000000e+00j     0.00000000000000e+00+0.00000000000000e+00j     6.25059475322581e-01+0.00000000000000e+00j    -3.30605475215372e-01+0.00000000000000e+00j     3.30605735312924e-01+0.00000000000000e+00j     6.25060412956443e-01+0.00000000000000e+00j
     0.00000000000000e+00+0.00000000000000e+00j     0.00000000000000e+00+0.00000000000000e+00j    -2.50023790123457e-01+1.25011908847937e-07j    -6.61428315644219e-01+3.30713825819839e-07j    -6.61429213490051e-01+3.30714274715212e-07j     2.50024165188155e-01-1.25012096365559e-07j
     0.00000000000000e+00+0.00000000000000e+00j     0.00000000000000e+00+0.00000000000000e+00j    -6.61429175723997e-01+4.41907507617215e-14j     2.50024236594847e-01+1.22548564654882e-13j     2.50023718716932e-01+1.22598471306739e-13j     6.61428353410401e-01-4.42171319734407e-14j
     0.00000000000000e+00+0.00000000000000e+00j     0.00000000000000e+00+0.00000000000000e+00j     3.30605810872695e-01-1.65302748250325e-07j     6.25060384392281e-01-3.12529895075966e-07j    -6.25059503886536e-01+3.12529454774779e-07j     3.30605399655615e-01-1.65302542683717e-07j
