     0.00000000000000e+00-2.65753713700595e-15j     0.00000000000000e+00+4.09177365563519e-15j     0.00000000000000e+00+9.54298124835680e-08j     0.00000000000000e+00+1.83633784086450e-01j     0.00000000000000e+00+3.50429490354672e-07j     0.00000000000000e+00+2.21880786844591e-09j     0.00000000000000e+00-3.17752246031098e-07j     0.00000000000000e+00-7.07776173245526e-08j
     0.00000000000000e+00-4.41993769178681e-15j     0.00000000000000e+00+6.04590067746176e-15j     0.00000000000000e+00-1.22049422697079e-08j     0.00000000000000e+00-2.26015073383448e-07j     0.00000000000000e+00+5.19900861436802e-02j     0.00000000000000e+00-3.84771262691836e-08j    -0.00000000000000e+00+6.27328314579455e-08j     0.00000000000000e+00+3.17752242452620e-07j
     0.00000000000000e+00-9.54297311098939e-08j     0.00000000000000e+00-1.22048796605469e-08j     0.00000000000000e+00+7.05404105385989e-15j     0.00000000000000e+00-3.79052680867749e-01j     0.00000000000000e+00-5.87181964117510e-08j     0.00000000000000e+00-1.63650592799069e-08j     0.00000000000000e+00+3.84771336512905e-08j     0.00000000000000e+00+2.21880719572326e-09j
     0.00000000000000e+00-1.83633692506092e-01j     0.00000000000000e+00+2.26015040851531e-07j     0.00000000000000e+00+3.79052680867750e-01j     0.00000000000000e+00-1.86060456096322e-15j     0.00000000000000e+00+2.44098747457410e-08j    -0.00000000000000e+00+5.87181916170400e-08j     0.00000000000000e+00-5.19901613589959e-02j     0.00000000000000e+00-3.50429498305088e-07j
     0.00000000000000e+00-3.50429983603918e-07j     0.00000000000000e+00-5.19901613597905e-02j    -0.00000000000000e+00+5.87178541529725e-08j     0.00000000000000e+00+2.44097680363443e-08j     0.00000000000000e+00+1.59682982242767e-15j     0.00000000000000e+00+3.79052680867754e-01j    -0.00000000000000e+00+2.26015078896275e-07j     0.00000000000000e+00-1.83633692506026e-01j
     0.00000000000000e+00+2.22091705615752e-09j     0.00000000000000e+00+3.84790835474528e-08j     0.00000000000000e+00-1.63634379476882e-08j     0.00000000000000e+00-5.87178501630333e-08j     0.00000000000000e+00-3.79052680867755e-01j     0.00000000000000e+00-7.08525262318622e-15j     0.00000000000000e+00-1.22049415028887e-08j     0.00000000000000e+00-9.54298123110569e-08j
     0.00000000000000e+00+3.17749872859065e-07j     0.00000000000000e+00+6.27287915777954e-08j     0.00000000000000e+00-3.84790894550241e-08j     0.00000000000000e+00+5.19900861428860e-02j     0.00000000000000e+00-2.26015044697908e-07j     0.00000000000000e+00-1.22048801356256e-08j     0.00000000000000e+00-6.00887900129705e-15j     0.00000000000000e+00+4.43080001919190e-15j
     0.00000000000000e+00-7.07751515463382e-08j     0.00000000000000e+00-3.17749869769070e-07j    -0.00000000000000e+00+2.22091736346812e-09j    -0.00000000000000e+00+3.50429989494294e-07j    -0.00000000000000e+00+1.83633784086384e-01j     0.00000000000000e+00+9.54297302473363e-08j     0.00000000000000e+00-4.44057115954560e-15j     0.00000000000000e+00+2.66961685405461e-15j
