      0.00000000e+00      -1.35924596e+01       1.20000000e+01
      1.00000000e-04      -1.35924598e+01       1.20000000e+01
      2.00000000e-04      -1.35924602e+01       1.20000000e+01
      3.00000000e-04      -1.35924608e+01       1.20000000e+01
      4.00000000e-04      -1.35924616e+01       1.20000000e+01
      5.00000000e-04      -1.35924625e+01       1.20000000e+01
      6.00000000e-04      -1.35924635e+01       1.20000000e+01
      7.00000000e-04      -1.35924646e+01       1.20000000e+01
      8.00000000e-04      -1.35924658e+01       1.20000000e+01
      9.00000000e-04      -1.35924670e+01       1.20000000e+01
      1.00000000e-03      -1.35924684e+01       1.20000000e+01
      1.10000000e-03      -1.35924699e+01       1.20000000e+01
      1.20000000e-03      -1.35924714e+01       1.20000000e+01
      1.30000000e-03      -1.35924731e+01       1.20000000e+01
      1.40000000e-03      -1.35924748e+01       1.20000000e+01
      1.50000000e-03      -1.35924765e+01       1.20000000e+01
      1.60000000e-03      -1.35924783e+01       1.20000000e+01
      1.70000000e-03      -1.35924800e+01       1.20000000e+01
      1.80000000e-03      -1.35924813e+01       1.20000000e+01
      1.90000000e-03      -1.35924792e+01       1.20000000e+01
      2.00000000e-03      -1.35925023e+01       1.20000000e+01
      2.10000000e-03      -1.35924803e+01       1.20000000e+01
      2.20000000e-03      -1.35924631e+01       1.20000000e+01
      2.30000000e-03      -1.35924408e+01       1.20000000e+01
      2.40000000e-03      -1.35924182e+01       1.20000000e+01
      2.50000000e-03      -1.35923992e+01       1.20000000e+01
      2.60000000e-03      -1.35923827e+01       1.20000000e+01
      2.70000000e-03      -1.35923678e+01       1.20000000e+01
      2.80000000e-03      -1.35923524e+01       1.20000000e+01
      2.90000000e-03      -1.35923400e+01       1.20000000e+01
      3.00000000e-03      -1.35923385e+01       1.20000000e+01
      3.10000000e-03      -1.35923369e+01       1.20000000e+01
      3.20000000e-03      -1.35923353e+01       1.20000001e+01
      3.30000000e-03      -1.35923336e+01       1.20000001e+01
      3.40000000e-03      -1.35923318e+01       1.20000001e+01
      3.50000000e-03      -1.35923300e+01       1.20000001e+01
      3.60000000e-03      -1.35923281e+01       1.20000002e+01
      3.70000000e-03      -1.35923262e+01       1.20000002e+01
