      0.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00
      1.00000000e-03       5.42071322e+44       5.43234251e+44       5.42431761e+44       5.32297325e+44       5.43337334e+44       7.86902320e+33       7.60732631e+33       7.89085095e+33       7.51292456e+33       7.87983899e+33       1.91383201e+31       1.98618472e+31       2.06230529e+31       2.00968869e+31       1.82712456e+31       7.33358290e+32       6.50179141e+32       6.92701878e+32       6.45315319e+32       7.09885301e+32       1.94221071e+31       2.20160380e+31       2.18324287e+31       2.20945545e+31       2.05179580e+31       1.60472035e+33       1.77568887e+33       1.68195401e+33       1.79981317e+33       1.51354088e+33       2.67094178e+33       3.01818071e+33       2.80523518e+33       3.01020166e+33       2.47595311e+33       6.16881746e+33       6.58631126e+33       6.37091709e+33       6.54376988e+33       6.41010980e+33       5.15362496e+32       4.79432145e+32       4.90110478e+32       4.79230967e+32       5.13878492e+32       9.08224543e+31       8.54724995e+31       8.87249754e+31       8.54247223e+31       8.51598846e+31       4.39808622e+32       4.99461328e+32       4.96368769e+32       4.98780662e+32       4.75773791e+32       1.92293142e+41       1.79715665e+41       1.84367393e+41       1.98519599e+41       1.76464341e+41
